contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
weekly-contest-156,Weekly Contest 156,2019-09-29,4,unique-number-of-occurrences,1207,Unique Number of Occurrences,Easy,78.8
weekly-contest-156,Weekly Contest 156,2019-09-29,4,get-equal-substrings-within-budget,1208,Get Equal Substrings Within Budget,Medium,59.9
weekly-contest-156,Weekly Contest 156,2019-09-29,4,remove-all-adjacent-duplicates-in-string-ii,1209,Remove All Adjacent Duplicates in String II,Medium,61.6
weekly-contest-156,Weekly Contest 156,2019-09-29,4,minimum-moves-to-reach-target-with-rotations,1210,Minimum Moves to Reach Target with Rotations,Hard,52.5
weekly-contest-157,Weekly Contest 157,2019-10-06,4,minimum-cost-to-move-chips-to-the-same-position,1217,Minimum Cost to Move Chips to The Same Position,Easy,73.1
weekly-contest-157,Weekly Contest 157,2019-10-06,4,longest-arithmetic-subsequence-of-given-difference,1218,Longest Arithmetic Subsequence of Given Difference,Medium,54.3
weekly-contest-157,Weekly Contest 157,2019-10-06,4,path-with-maximum-gold,1219,Path with Maximum Gold,Medium,68.5
weekly-contest-157,Weekly Contest 157,2019-10-06,4,count-vowels-permutation,1220,Count Vowels Permutation,Hard,61.3
weekly-contest-158,Weekly Contest 158,2019-10-13,4,split-a-string-in-balanced-strings,1221,Split a String in Balanced Strings,Easy,87.5
weekly-contest-158,Weekly Contest 158,2019-10-13,4,queens-that-can-attack-the-king,1222,Queens That Can Attack the King,Medium,72.8
weekly-contest-158,Weekly Contest 158,2019-10-13,4,dice-roll-simulation,1223,Dice Roll Simulation,Hard,51.1
weekly-contest-158,Weekly Contest 158,2019-10-13,4,maximum-equal-frequency,1224,Maximum Equal Frequency,Hard,38.3
weekly-contest-159,Weekly Contest 159,2019-10-20,4,check-if-it-is-a-straight-line,1232,Check If It Is a Straight Line,Easy,40.2
weekly-contest-159,Weekly Contest 159,2019-10-20,4,remove-sub-folders-from-the-filesystem,1233,Remove Sub-Folders from the Filesystem,Medium,78.6
weekly-contest-159,Weekly Contest 159,2019-10-20,4,replace-the-substring-for-balanced-string,1234,Replace the Substring for Balanced String,Medium,41.2
weekly-contest-159,Weekly Contest 159,2019-10-20,4,maximum-profit-in-job-scheduling,1235,Maximum Profit in Job Scheduling,Hard,54.8
weekly-contest-160,Weekly Contest 160,2019-10-27,4,find-positive-integer-solution-for-a-given-equation,1237,Find Positive Integer Solution for a Given Equation,Medium,70.1
weekly-contest-160,Weekly Contest 160,2019-10-27,4,circular-permutation-in-binary-representation,1238,Circular Permutation in Binary Representation,Medium,72.9
weekly-contest-160,Weekly Contest 160,2019-10-27,4,maximum-length-of-a-concatenated-string-with-unique-characters,1239,Maximum Length of a Concatenated String with Unique Characters,Medium,54.9
weekly-contest-160,Weekly Contest 160,2019-10-27,4,tiling-a-rectangle-with-the-fewest-squares,1240,Tiling a Rectangle with the Fewest Squares,Hard,55.2
weekly-contest-161,Weekly Contest 161,2019-11-03,4,minimum-swaps-to-make-strings-equal,1247,Minimum Swaps to Make Strings Equal,Medium,65.5
weekly-contest-161,Weekly Contest 161,2019-11-03,4,count-number-of-nice-subarrays,1248,Count Number of Nice Subarrays,Medium,75.5
weekly-contest-161,Weekly Contest 161,2019-11-03,4,minimum-remove-to-make-valid-parentheses,1249,Minimum Remove to Make Valid Parentheses,Medium,71.5
weekly-contest-161,Weekly Contest 161,2019-11-03,4,check-if-it-is-a-good-array,1250,Check If It Is a Good Array,Hard,65.6
weekly-contest-162,Weekly Contest 162,2019-11-10,4,cells-with-odd-values-in-a-matrix,1252,Cells with Odd Values in a Matrix,Easy,79.9
weekly-contest-162,Weekly Contest 162,2019-11-10,4,reconstruct-a-2-row-binary-matrix,1253,Reconstruct a 2-Row Binary Matrix,Medium,49.1
weekly-contest-162,Weekly Contest 162,2019-11-10,4,number-of-closed-islands,1254,Number of Closed Islands,Medium,67.2
weekly-contest-162,Weekly Contest 162,2019-11-10,4,maximum-score-words-formed-by-letters,1255,Maximum Score Words Formed by Letters,Hard,81.5
weekly-contest-163,Weekly Contest 163,2019-11-17,4,shift-2d-grid,1260,Shift 2D Grid,Easy,74.4
weekly-contest-163,Weekly Contest 163,2019-11-17,4,find-elements-in-a-contaminated-binary-tree,1261,Find Elements in a Contaminated Binary Tree,Medium,84.1
weekly-contest-163,Weekly Contest 163,2019-11-17,4,greatest-sum-divisible-by-three,1262,Greatest Sum Divisible by Three,Medium,57.0
weekly-contest-163,Weekly Contest 163,2019-11-17,4,minimum-moves-to-move-a-box-to-their-target-location,1263,Minimum Moves to Move a Box to Their Target Location,Hard,49.9
weekly-contest-164,Weekly Contest 164,2019-11-24,4,minimum-time-visiting-all-points,1266,Minimum Time Visiting All Points,Easy,84.8
weekly-contest-164,Weekly Contest 164,2019-11-24,4,count-servers-that-communicate,1267,Count Servers that Communicate,Medium,73.6
weekly-contest-164,Weekly Contest 164,2019-11-24,4,search-suggestions-system,1268,Search Suggestions System,Medium,65.2
weekly-contest-164,Weekly Contest 164,2019-11-24,4,number-of-ways-to-stay-in-the-same-place-after-some-steps,1269,Number of Ways to Stay in the Same Place After Some Steps,Hard,50.2
weekly-contest-165,Weekly Contest 165,2019-12-01,4,find-winner-on-a-tic-tac-toe-game,1275,Find Winner on a Tic Tac Toe Game,Easy,54.7
weekly-contest-165,Weekly Contest 165,2019-12-01,4,number-of-burgers-with-no-waste-of-ingredients,1276,Number of Burgers with No Waste of Ingredients,Medium,51.1
weekly-contest-165,Weekly Contest 165,2019-12-01,4,count-square-submatrices-with-all-ones,1277,Count Square Submatrices with All Ones,Medium,80.8
weekly-contest-165,Weekly Contest 165,2019-12-01,4,palindrome-partitioning-iii,1278,Palindrome Partitioning III,Hard,62.2
weekly-contest-166,Weekly Contest 166,2019-12-08,4,subtract-the-product-and-sum-of-digits-of-an-integer,1281,Subtract the Product and Sum of Digits of an Integer,Easy,86.6
weekly-contest-166,Weekly Contest 166,2019-12-08,4,group-the-people-given-the-group-size-they-belong-to,1282,Group the People Given the Group Size They Belong To,Medium,87.5
weekly-contest-166,Weekly Contest 166,2019-12-08,4,find-the-smallest-divisor-given-a-threshold,1283,Find the Smallest Divisor Given a Threshold,Medium,66.4
weekly-contest-166,Weekly Contest 166,2019-12-08,4,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,Hard,72.9
weekly-contest-167,Weekly Contest 167,2019-12-15,4,convert-binary-number-in-a-linked-list-to-integer,1290,Convert Binary Number in a Linked List to Integer,Easy,82.4
weekly-contest-167,Weekly Contest 167,2019-12-15,4,sequential-digits,1291,Sequential Digits,Medium,68.6
weekly-contest-167,Weekly Contest 167,2019-12-15,4,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,Medium,65.4
weekly-contest-167,Weekly Contest 167,2019-12-15,4,shortest-path-in-a-grid-with-obstacles-elimination,1293,Shortest Path in a Grid with Obstacles Elimination,Hard,46.6
weekly-contest-168,Weekly Contest 168,2019-12-22,4,find-numbers-with-even-number-of-digits,1295,Find Numbers with Even Number of Digits,Easy,79.9
weekly-contest-168,Weekly Contest 168,2019-12-22,4,divide-array-in-sets-of-k-consecutive-numbers,1296,Divide Array in Sets of K Consecutive Numbers,Medium,59.4
weekly-contest-168,Weekly Contest 168,2019-12-22,4,maximum-number-of-occurrences-of-a-substring,1297,Maximum Number of Occurrences of a Substring,Medium,54.7
weekly-contest-168,Weekly Contest 168,2019-12-22,4,maximum-candies-you-can-get-from-boxes,1298,Maximum Candies You Can Get from Boxes,Hard,67.2
weekly-contest-169,Weekly Contest 169,2019-12-29,4,find-n-unique-integers-sum-up-to-zero,1304,Find N Unique Integers Sum up to Zero,Easy,78.4
weekly-contest-169,Weekly Contest 169,2019-12-29,4,all-elements-in-two-binary-search-trees,1305,All Elements in Two Binary Search Trees,Medium,80.3
weekly-contest-169,Weekly Contest 169,2019-12-29,4,jump-game-iii,1306,Jump Game III,Medium,70.4
weekly-contest-169,Weekly Contest 169,2019-12-29,4,verbal-arithmetic-puzzle,1307,Verbal Arithmetic Puzzle,Hard,33.4
weekly-contest-170,Weekly Contest 170,2020-01-05,4,decrypt-string-from-alphabet-to-integer-mapping,1309,Decrypt String from Alphabet to Integer Mapping,Easy,80.6
weekly-contest-170,Weekly Contest 170,2020-01-05,4,xor-queries-of-a-subarray,1310,XOR Queries of a Subarray,Medium,78.0
weekly-contest-170,Weekly Contest 170,2020-01-05,4,get-watched-videos-by-your-friends,1311,Get Watched Videos by Your Friends,Medium,53.6
weekly-contest-170,Weekly Contest 170,2020-01-05,4,minimum-insertion-steps-to-make-a-string-palindrome,1312,Minimum Insertion Steps to Make a String Palindrome,Hard,74.3
weekly-contest-171,Weekly Contest 171,2020-01-12,4,convert-integer-to-the-sum-of-two-no-zero-integers,1317,Convert Integer to the Sum of Two No-Zero Integers,Easy,59.1
weekly-contest-171,Weekly Contest 171,2020-01-12,4,minimum-flips-to-make-a-or-b-equal-to-c,1318,Minimum Flips to Make a OR b Equal to c,Medium,72.0
weekly-contest-171,Weekly Contest 171,2020-01-12,4,number-of-operations-to-make-network-connected,1319,Number of Operations to Make Network Connected,Medium,67.0
weekly-contest-171,Weekly Contest 171,2020-01-12,4,minimum-distance-to-type-a-word-using-two-fingers,1320,Minimum Distance to Type a Word Using Two Fingers,Hard,72.3
weekly-contest-172,Weekly Contest 172,2020-01-19,4,maximum-69-number,1323,Maximum 69 Number,Easy,84.6
weekly-contest-172,Weekly Contest 172,2020-01-19,4,print-words-vertically,1324,Print Words Vertically,Medium,67.9
weekly-contest-172,Weekly Contest 172,2020-01-19,4,delete-leaves-with-a-given-value,1325,Delete Leaves With a Given Value,Medium,77.2
weekly-contest-172,Weekly Contest 172,2020-01-19,4,minimum-number-of-taps-to-open-to-water-a-garden,1326,Minimum Number of Taps to Open to Water a Garden,Hard,51.0
weekly-contest-173,Weekly Contest 173,2020-01-26,4,remove-palindromic-subsequences,1332,Remove Palindromic Subsequences,Easy,77.2
weekly-contest-173,Weekly Contest 173,2020-01-26,4,filter-restaurants-by-vegan-friendly-price-and-distance,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",Medium,64.4
weekly-contest-173,Weekly Contest 173,2020-01-26,4,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,73.4
weekly-contest-173,Weekly Contest 173,2020-01-26,4,minimum-difficulty-of-a-job-schedule,1335,Minimum Difficulty of a Job Schedule,Hard,59.8
weekly-contest-174,Weekly Contest 174,2020-02-02,4,the-k-weakest-rows-in-a-matrix,1337,The K Weakest Rows in a Matrix,Easy,74.4
weekly-contest-174,Weekly Contest 174,2020-02-02,4,reduce-array-size-to-the-half,1338,Reduce Array Size to The Half,Medium,69.4
weekly-contest-174,Weekly Contest 174,2020-02-02,4,maximum-product-of-splitted-binary-tree,1339,Maximum Product of Splitted Binary Tree,Medium,55.8
weekly-contest-174,Weekly Contest 174,2020-02-02,4,jump-game-v,1340,Jump Game V,Hard,75.8
weekly-contest-175,Weekly Contest 175,2020-02-09,4,check-if-n-and-its-double-exist,1346,Check If N and Its Double Exist,Easy,41.9
weekly-contest-175,Weekly Contest 175,2020-02-09,4,minimum-number-of-steps-to-make-two-strings-anagram,1347,Minimum Number of Steps to Make Two Strings Anagram,Medium,82.6
weekly-contest-175,Weekly Contest 175,2020-02-09,4,tweet-counts-per-frequency,1348,Tweet Counts Per Frequency,Medium,46.4
weekly-contest-175,Weekly Contest 175,2020-02-09,4,maximum-students-taking-exam,1349,Maximum Students Taking Exam,Hard,54.1
weekly-contest-176,Weekly Contest 176,2020-02-16,4,count-negative-numbers-in-a-sorted-matrix,1351,Count Negative Numbers in a Sorted Matrix,Easy,79.7
weekly-contest-176,Weekly Contest 176,2020-02-16,4,product-of-the-last-k-numbers,1352,Product of the Last K Numbers,Medium,63.0
weekly-contest-176,Weekly Contest 176,2020-02-16,4,maximum-number-of-events-that-can-be-attended,1353,Maximum Number of Events That Can Be Attended,Medium,39.0
weekly-contest-176,Weekly Contest 176,2020-02-16,4,construct-target-array-with-multiple-sums,1354,Construct Target Array With Multiple Sums,Hard,37.1
weekly-contest-177,Weekly Contest 177,2020-02-23,4,number-of-days-between-two-dates,1360,Number of Days Between Two Dates,Easy,53.0
weekly-contest-177,Weekly Contest 177,2020-02-23,4,validate-binary-tree-nodes,1361,Validate Binary Tree Nodes,Medium,44.2
weekly-contest-177,Weekly Contest 177,2020-02-23,4,closest-divisors,1362,Closest Divisors,Medium,62.4
weekly-contest-177,Weekly Contest 177,2020-02-23,4,largest-multiple-of-three,1363,Largest Multiple of Three,Hard,33.4
weekly-contest-178,Weekly Contest 178,2020-03-01,4,how-many-numbers-are-smaller-than-the-current-number,1365,How Many Numbers Are Smaller Than the Current Number,Easy,87.5
weekly-contest-178,Weekly Contest 178,2020-03-01,4,rank-teams-by-votes,1366,Rank Teams by Votes,Medium,60.0
weekly-contest-178,Weekly Contest 178,2020-03-01,4,linked-list-in-binary-tree,1367,Linked List in Binary Tree,Medium,52.0
weekly-contest-178,Weekly Contest 178,2020-03-01,4,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,1368,Minimum Cost to Make at Least One Valid Path in a Grid,Hard,71.1
weekly-contest-179,Weekly Contest 179,2020-03-08,4,generate-a-string-with-characters-that-have-odd-counts,1374,Generate a String With Characters That Have Odd Counts,Easy,78.6
weekly-contest-179,Weekly Contest 179,2020-03-08,4,number-of-times-binary-string-is-prefix-aligned,1375,Number of Times Binary String Is Prefix-Aligned,Medium,66.1
weekly-contest-179,Weekly Contest 179,2020-03-08,4,time-needed-to-inform-all-employees,1376,Time Needed to Inform All Employees,Medium,60.6
weekly-contest-179,Weekly Contest 179,2020-03-08,4,frog-position-after-t-seconds,1377,Frog Position After T Seconds,Hard,38.7
weekly-contest-180,Weekly Contest 180,2020-03-15,4,lucky-numbers-in-a-matrix,1380,Lucky Numbers in a Matrix,Easy,80.1
weekly-contest-180,Weekly Contest 180,2020-03-15,4,design-a-stack-with-increment-operation,1381,Design a Stack With Increment Operation,Medium,79.9
weekly-contest-180,Weekly Contest 180,2020-03-15,4,balance-a-binary-search-tree,1382,Balance a Binary Search Tree,Medium,86.3
weekly-contest-180,Weekly Contest 180,2020-03-15,4,maximum-performance-of-a-team,1383,Maximum Performance of a Team,Hard,48.0
weekly-contest-181,Weekly Contest 181,2020-03-22,4,create-target-array-in-the-given-order,1389,Create Target Array in the Given Order,Easy,86.6
weekly-contest-181,Weekly Contest 181,2020-03-22,4,four-divisors,1390,Four Divisors,Medium,56.5
weekly-contest-181,Weekly Contest 181,2020-03-22,4,check-if-there-is-a-valid-path-in-a-grid,1391,Check if There is a Valid Path in a Grid,Medium,64.5
weekly-contest-181,Weekly Contest 181,2020-03-22,4,longest-happy-prefix,1392,Longest Happy Prefix,Hard,53.6
weekly-contest-182,Weekly Contest 182,2020-03-29,4,find-lucky-integer-in-an-array,1394,Find Lucky Integer in an Array,Easy,75.6
weekly-contest-182,Weekly Contest 182,2020-03-29,4,count-number-of-teams,1395,Count Number of Teams,Medium,70.2
weekly-contest-182,Weekly Contest 182,2020-03-29,4,design-underground-system,1396,Design Underground System,Medium,74.6
weekly-contest-182,Weekly Contest 182,2020-03-29,4,find-all-good-strings,1397,Find All Good Strings,Hard,45.8
weekly-contest-183,Weekly Contest 183,2020-04-05,4,minimum-subsequence-in-non-increasing-order,1403,Minimum Subsequence in Non-Increasing Order,Easy,74.0
weekly-contest-183,Weekly Contest 183,2020-04-05,4,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium,63.7
weekly-contest-183,Weekly Contest 183,2020-04-05,4,longest-happy-string,1405,Longest Happy String,Medium,65.5
weekly-contest-183,Weekly Contest 183,2020-04-05,4,stone-game-iii,1406,Stone Game III,Hard,63.3
weekly-contest-184,Weekly Contest 184,2020-04-12,4,string-matching-in-an-array,1408,String Matching in an Array,Easy,69.8
weekly-contest-184,Weekly Contest 184,2020-04-12,4,queries-on-a-permutation-with-key,1409,Queries on a Permutation With Key,Medium,84.9
weekly-contest-184,Weekly Contest 184,2020-04-12,4,html-entity-parser,1410,HTML Entity Parser,Medium,50.0
weekly-contest-184,Weekly Contest 184,2020-04-12,4,number-of-ways-to-paint-n-3-grid,1411,Number of Ways to Paint N × 3 Grid,Hard,80.5
weekly-contest-185,Weekly Contest 185,2020-04-19,4,reformat-the-string,1417,Reformat The String,Easy,52.2
weekly-contest-185,Weekly Contest 185,2020-04-19,4,display-table-of-food-orders-in-a-restaurant,1418,Display Table of Food Orders in a Restaurant,Medium,76.4
weekly-contest-185,Weekly Contest 185,2020-04-19,4,minimum-number-of-frogs-croaking,1419,Minimum Number of Frogs Croaking,Medium,51.2
weekly-contest-185,Weekly Contest 185,2020-04-19,4,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,Hard,65.4
weekly-contest-186,Weekly Contest 186,2020-04-26,4,maximum-score-after-splitting-a-string,1422,Maximum Score After Splitting a String,Easy,65.1
weekly-contest-186,Weekly Contest 186,2020-04-26,4,maximum-points-you-can-obtain-from-cards,1423,Maximum Points You Can Obtain from Cards,Medium,58.1
weekly-contest-186,Weekly Contest 186,2020-04-26,4,diagonal-traverse-ii,1424,Diagonal Traverse II,Medium,58.3
weekly-contest-186,Weekly Contest 186,2020-04-26,4,constrained-subsequence-sum,1425,Constrained Subsequence Sum,Hard,56.5
weekly-contest-187,Weekly Contest 187,2020-05-03,4,destination-city,1436,Destination City,Easy,79.5
weekly-contest-187,Weekly Contest 187,2020-05-03,4,check-if-all-1s-are-at-least-length-k-places-away,1437,Check If All 1's Are at Least Length K Places Away,Easy,64.3
weekly-contest-187,Weekly Contest 187,2020-05-03,4,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium,57.9
